product_id,product_name,category,price,review_score,review_count,sales_month_1,sales_month_2,sales_month_3,sales_month_4,sales_month_5,sales_month_6,sales_month_7,sales_month_8,sales_month_9,sales_month_10,sales_month_11,sales_month_12,total_sales,average_monthly_sales,total_revenue,review_score_category,average_monthly_growth_rate
563,Product_563,Toys,72.5,4.1,432,570,95,7,769,26,18,895,664,842,122,860,827,5695,474.5833333333333,412887.5,High,14.519227897171875
564,Product_564,Electronics,12.2,2.1,749,124,858,701,691,793,528,945,332,269,473,599,601,6914,576.1666666666666,84350.79999999999,Medium,0.5922698531801888
565,Product_565,Health,178.54,4.3,852,353,413,686,486,96,836,681,84,549,133,847,307,5471,455.9166666666667,976792.34,High,1.4447362421960328
566,Product_566,Sports,297.01,2.7,824,272,234,784,884,974,422,412,620,395,618,408,251,6274,522.8333333333334,1863440.74,Medium,0.16650445510658746
567,Product_567,Sports,199.16,3.7,689,618,897,528,171,547,465,166,30,556,816,502,7,5303,441.9166666666667,1056145.48,Medium,1.5073347454228154
568,Product_568,Home & Kitchen,221.55,1.4,653,810,61,601,949,620,372,699,740,912,840,726,767,8097,674.75,1793890.35,Low,0.79745945189971
569,Product_569,Health,452.56,3.5,701,244,255,652,273,566,757,168,239,463,561,603,874,5655,471.25,2559226.8,Medium,0.34082794776983244
570,Product_570,Electronics,177.39,2.8,998,847,560,656,258,703,762,800,889,674,848,302,207,7506,625.5,1331489.3399999999,Medium,0.023055207766416837
571,Product_571,Books,259.42,3.3,49,449,904,165,134,218,966,978,362,449,606,463,936,6630,552.5,1719954.6,Medium,0.43856839067823344
572,Product_572,Toys,392.91,1.7,302,929,347,848,682,184,80,228,821,330,779,234,130,5592,466.0,2197152.72,Low,0.30868357479300385
573,Product_573,Health,201.29,3.9,881,246,670,495,721,68,550,978,388,252,22,695,735,5820,485.0,1171507.8,Medium,3.4237869650737354
574,Product_574,Electronics,312.93,4.5,190,519,123,589,747,828,547,608,652,680,565,37,708,6603,550.25,2066276.79,High,1.8473872655425205
575,Product_575,Sports,431.87,1.9,136,140,481,428,421,129,423,366,667,962,885,138,979,6019,501.5833333333333,2599425.53,Low,0.9267890986771428
576,Product_576,Sports,475.01,1.4,555,361,316,773,420,566,428,527,298,284,765,194,653,5585,465.4166666666667,2652930.85,Low,0.36651989057884243
577,Product_577,Toys,77.8,1.1,404,7,503,162,185,889,387,790,856,273,964,526,763,6305,525.4166666666666,490529.0,Low,6.957552180373758
578,Product_578,Books,463.66,3.6,892,477,718,365,928,608,997,646,370,19,234,768,607,6737,561.4166666666666,3123677.4200000004,Medium,1.2282994886159797
579,Product_579,Electronics,248.6,3.4,865,351,47,525,363,847,920,537,98,238,995,646,25,5592,466.0,1390171.2,Medium,1.1344040873701964
580,Product_580,Electronics,132.83,3.2,602,995,408,238,954,598,708,863,46,269,58,0,622,5759,479.9166666666667,764967.9700000001,Medium,inf
581,Product_581,Books,232.27,1.9,807,494,931,71,606,805,669,523,998,417,163,560,453,6690,557.5,1553886.3,Low,0.8544315867147155
582,Product_582,Books,490.12,2.6,341,605,135,444,377,630,203,71,838,944,770,95,634,5746,478.8333333333333,2816229.52,Medium,1.4769308438188078
583,Product_583,Books,248.85,3.4,757,832,200,654,522,719,195,644,421,309,825,712,185,6218,518.1666666666666,1547349.3,Medium,0.31274333052095565
584,Product_584,Sports,167.73,3.0,945,426,249,821,579,333,727,105,479,30,215,412,483,4859,404.9166666666667,815000.07,Medium,1.033589660535408
585,Product_585,Toys,318.53,5.0,704,38,313,508,890,924,284,731,578,825,182,537,679,6489,540.75,2066941.17,High,1.0168127160107434
586,Product_586,Health,123.87,1.5,318,592,868,794,721,153,968,884,61,103,568,854,50,6616,551.3333333333334,819523.92,Low,0.7795827607222887
587,Product_587,Books,42.55,3.8,618,186,367,268,195,546,195,964,108,681,656,428,890,5484,457.0,233344.19999999998,Medium,0.9676785781801385
588,Product_588,Toys,68.8,2.6,363,595,428,752,880,78,306,688,678,185,934,234,4,5762,480.1666666666667,396425.6,Medium,0.49829396486264804
589,Product_589,Home & Kitchen,68.38,2.7,822,599,829,414,97,578,663,281,548,127,89,348,588,5161,430.0833333333333,352909.18,Medium,0.6481642858846435
590,Product_590,Electronics,80.19,3.9,382,753,806,244,604,854,13,132,118,209,963,755,159,5610,467.5,449865.89999999997,Medium,1.1544441893350998
591,Product_591,Electronics,73.72,3.8,233,853,479,674,983,412,836,533,597,413,310,869,207,7166,597.1666666666666,528277.52,Medium,0.10152882103739215
592,Product_592,Clothing,322.23,5.0,777,92,313,59,21,545,145,974,381,280,556,480,256,4102,341.8333333333333,1321787.46,High,2.7627924941647386
593,Product_593,Home & Kitchen,95.03,1.5,344,85,499,5,449,608,937,268,391,958,971,838,204,6213,517.75,590421.39,Low,8.535543979362066
594,Product_594,Health,176.11,1.4,549,43,720,708,171,168,56,411,976,252,256,395,766,4922,410.1666666666667,866813.42,Low,2.0686449862549328
595,Product_595,Books,448.91,3.9,817,136,354,981,382,680,722,672,51,18,532,350,949,5827,485.5833333333333,2615798.5700000003,Medium,2.899077857075905
596,Product_596,Books,239.61,3.3,553,420,484,569,133,662,779,618,602,711,978,415,10,6381,531.75,1528951.4100000001,Medium,0.22621655330819176
597,Product_597,Health,335.44,2.1,529,73,210,816,425,582,209,790,288,731,532,885,948,6489,540.75,2176670.16,Medium,0.7415385825021013
598,Product_598,Sports,90.3,1.3,856,547,703,406,24,514,528,864,336,135,51,915,7,5030,419.1666666666667,454209.0,Low,3.1017615392556235
599,Product_599,Home & Kitchen,100.18,1.3,789,612,43,216,502,313,797,746,809,222,337,886,408,5891,490.9166666666667,590160.38,Low,0.5899901114997024
600,Product_600,Books,25.23,4.6,819,987,540,929,184,31,343,17,203,2,170,50,935,4391,365.9166666666667,110784.93000000001,High,10.79029533378302
601,Product_601,Clothing,88.62,1.8,571,511,570,25,84,286,714,753,879,962,947,80,31,5842,486.8333333333333,517718.04000000004,Low,0.38121342942178926
602,Product_602,Toys,142.9,2.3,935,155,582,814,566,593,610,116,237,235,66,35,983,4992,416.0,713356.8,Medium,2.640623977241086
603,Product_603,Electronics,92.62,1.9,183,937,91,4,762,42,278,797,381,853,624,66,539,5374,447.8333333333333,497739.88,Low,18.263909651742082
604,Product_604,Home & Kitchen,48.91,2.4,41,254,264,985,143,902,208,793,666,464,299,640,717,6335,527.9166666666666,309844.85,Medium,0.8825565435318712
605,Product_605,Electronics,64.71,1.3,551,170,894,531,862,616,640,143,751,227,671,881,386,6772,564.3333333333334,438216.11999999994,Low,0.7922013066907987
606,Product_606,Toys,233.09,3.1,397,980,219,389,909,0,334,716,135,912,777,666,227,6264,522.0,1460075.76,Medium,inf
607,Product_607,Home & Kitchen,107.14,1.3,704,727,901,709,678,572,287,550,406,653,831,756,639,7709,642.4166666666666,825942.26,Low,0.05622105994634218
608,Product_608,Toys,185.31,4.2,779,169,924,570,411,269,251,928,507,498,231,622,766,6146,512.1666666666666,1138915.26,High,0.6369801217726742
609,Product_609,Books,254.19,1.9,494,763,441,447,223,179,264,665,361,520,974,679,474,5990,499.1666666666667,1522598.1,Low,0.10350425391398196
610,Product_610,Health,346.75,3.2,659,871,400,753,219,735,270,687,380,701,836,480,723,7055,587.9166666666666,2446321.25,Medium,0.32467234240241083
611,Product_611,Books,24.46,4.5,907,321,399,145,178,517,923,960,880,861,67,467,750,6468,539.0,158207.28,High,0.7375366787269343
612,Product_612,Health,400.71,3.6,333,566,726,387,630,102,919,752,575,916,505,141,206,6425,535.4166666666666,2574561.75,Medium,0.6438928885324007
613,Product_613,Books,315.81,3.1,127,455,990,784,432,9,699,421,634,971,27,355,317,6094,507.8333333333333,1924546.14,Medium,7.992268093052002
614,Product_614,Toys,45.47,2.3,558,943,898,248,264,582,418,897,253,676,948,708,794,7629,635.75,346890.63,Medium,0.23511965030983192
615,Product_615,Toys,437.42,2.3,557,602,788,525,953,89,725,368,476,991,627,470,756,7370,614.1666666666666,3223785.4,Medium,0.7185192696127205
616,Product_616,Toys,460.83,3.7,1,789,575,461,428,225,794,645,113,138,50,620,556,5394,449.5,2485717.02,Medium,1.0346713068540367
617,Product_617,Electronics,35.23,5.0,168,612,857,12,661,669,210,557,19,275,692,887,616,6067,505.5833333333333,213740.40999999997,High,6.225134042048666
618,Product_618,Toys,142.05,3.6,620,154,803,902,415,739,364,49,527,290,259,590,347,5439,453.25,772609.9500000001,Medium,1.2063796230846302
619,Product_619,Books,404.07,3.2,19,888,489,383,452,916,75,677,144,52,590,901,792,6359,529.9166666666666,2569481.13,Medium,1.5432060451512326
620,Product_620,Clothing,375.39,3.9,332,348,484,555,726,125,659,105,207,686,784,672,233,5584,465.3333333333333,2096177.76,Medium,0.552843634060481
621,Product_621,Toys,96.34,2.9,584,450,756,886,196,955,320,215,530,109,619,438,700,6174,514.5,594803.16,Medium,0.7825473903587191
622,Product_622,Clothing,108.63,1.2,456,875,469,398,553,208,724,657,375,714,962,530,43,6508,542.3333333333334,706964.0399999999,Low,0.09023655632590606
623,Product_623,Health,188.38,3.2,957,652,573,18,52,96,432,922,503,947,585,126,736,5642,470.1666666666667,1062839.96,Medium,0.9438365067577176
624,Product_624,Books,244.84,4.8,109,172,937,574,479,73,108,424,903,647,686,204,941,6148,512.3333333333334,1505276.32,High,0.9335598476673043
625,Product_625,Toys,311.04,1.7,268,9,843,490,442,626,640,71,165,3,183,28,141,3641,303.4166666666667,1132496.6400000001,Low,14.11185467612293
626,Product_626,Electronics,187.61,3.8,445,739,681,750,329,190,521,987,549,666,22,444,647,6525,543.75,1224155.25,Medium,1.8288140578607133
627,Product_627,Electronics,233.95,1.8,240,264,444,418,250,681,46,841,180,683,785,965,175,5732,477.6666666666667,1341001.4,Low,1.805815016600648
628,Product_628,Health,375.0,3.1,929,437,268,336,806,818,378,784,860,935,128,718,653,7121,593.4166666666666,2670375.0,Medium,0.514251864089307
629,Product_629,Clothing,23.16,1.4,301,759,266,418,889,959,826,758,616,869,290,463,448,7561,630.0833333333334,175112.76,Low,0.0934239962773849
630,Product_630,Sports,129.96,2.8,602,246,53,914,782,715,95,445,611,46,831,279,591,5608,467.3333333333333,728815.68,Medium,3.1832061008042585
631,Product_631,Electronics,358.11,4.0,103,666,527,915,966,55,957,924,601,93,500,150,81,6435,536.25,2304437.85,High,1.6388403656913384
632,Product_632,Electronics,448.13,2.4,988,545,519,611,924,719,102,185,926,939,185,239,134,6028,502.3333333333333,2701327.64,Medium,0.3131439962522186
633,Product_633,Electronics,258.28,3.7,250,498,615,674,122,552,891,69,811,559,478,265,718,6252,521.0,1614766.5599999998,Medium,1.2990787859813642
634,Product_634,Books,268.4,4.2,453,128,58,927,878,31,853,973,443,751,570,693,855,7160,596.6666666666666,1921743.9999999998,High,3.675839787713723
635,Product_635,Electronics,58.05,4.7,520,671,824,121,386,526,145,149,331,858,491,104,176,4782,398.5,277595.1,High,0.32008127384226853
636,Product_636,Home & Kitchen,226.47,1.9,153,600,39,431,338,573,879,245,502,212,512,936,382,5649,470.75,1279329.03,Low,1.0482870587504587
637,Product_637,Toys,268.65,2.6,859,604,236,43,777,666,941,773,912,435,642,432,242,6703,558.5833333333334,1800760.95,Medium,1.3727235114196148
638,Product_638,Health,125.02,1.6,174,326,954,871,347,283,927,537,78,851,66,912,566,6718,559.8333333333334,839884.36,Low,2.1345544327953445
639,Product_639,Electronics,138.28,5.0,343,752,385,919,28,720,26,934,584,507,804,496,140,6295,524.5833333333334,870472.6,High,5.234664852303495
640,Product_640,Sports,191.76,4.7,670,834,605,316,974,831,731,651,934,835,466,439,456,8072,672.6666666666666,1547886.72,High,0.07463702497234655
641,Product_641,Sports,14.94,3.2,431,979,733,380,34,493,529,98,937,650,284,747,439,6303,525.25,94166.81999999999,Medium,1.820428043580239
642,Product_642,Electronics,164.43,4.4,727,403,715,144,517,186,678,909,687,204,600,684,55,5782,481.8333333333333,950734.26,High,0.46598288277116334
643,Product_643,Electronics,109.67,3.1,689,628,649,326,395,497,944,277,395,380,416,157,526,5590,465.8333333333333,613055.3,Medium,0.21899462416673676
644,Product_644,Home & Kitchen,167.11,3.5,687,605,299,362,622,441,988,562,607,72,99,171,696,5524,460.3333333333333,923115.6400000001,Medium,0.39204333497704075
645,Product_645,Electronics,64.28,1.4,852,674,394,49,293,129,81,662,856,515,188,493,825,5159,429.9166666666667,331620.52,Low,1.0440954915462295
646,Product_646,Electronics,445.81,4.0,850,610,206,64,588,638,427,943,102,75,988,969,418,6028,502.3333333333333,2687342.68,High,1.6570511921593158
647,Product_647,Toys,298.83,1.5,658,624,335,354,348,291,583,454,401,840,889,310,87,5516,459.6666666666667,1648346.28,Low,-0.01266289307814451
648,Product_648,Sports,341.16,4.3,962,358,592,799,146,113,821,103,974,76,857,402,608,5849,487.4166666666667,1995444.84,High,2.103919013927651
649,Product_649,Home & Kitchen,395.64,4.1,324,602,729,163,66,198,478,945,223,815,387,668,655,5929,494.0833333333333,2345749.56,High,0.48206957746179335
650,Product_650,Sports,251.73,3.8,990,857,513,140,903,12,765,600,517,767,240,769,7,6090,507.5,1533035.7,Medium,6.067319045635909
651,Product_651,Home & Kitchen,48.03,1.1,673,717,177,965,519,270,161,652,633,409,781,675,476,6435,536.25,309073.05,Low,0.49989688679594996
652,Product_652,Sports,270.87,2.2,639,16,395,825,121,600,838,724,235,613,730,658,214,5969,497.4166666666667,1616823.03,Medium,2.5902399207805207
653,Product_653,Electronics,295.49,2.1,420,273,370,127,339,214,931,232,426,105,416,902,684,5019,418.25,1483064.31,Medium,0.6881773360349097
654,Product_654,Sports,373.99,2.4,594,684,857,397,174,443,401,393,115,844,917,665,734,6624,552.0,2477309.7600000002,Medium,0.5575334721584937
655,Product_655,Sports,218.67,1.4,485,115,790,932,899,789,507,500,162,550,175,462,551,6432,536.0,1406485.44,Low,0.7627462941995994
656,Product_656,Home & Kitchen,68.15,4.7,659,860,657,879,690,511,37,694,225,475,386,366,496,6276,523.0,427709.4,High,1.5461734042725472
657,Product_657,Health,145.47,3.2,751,979,317,462,596,446,954,250,229,825,470,549,693,6770,564.1666666666666,984831.9,Medium,0.2490312443864811
658,Product_658,Clothing,184.73,2.2,412,692,735,750,450,985,510,520,181,274,852,642,502,7093,591.0833333333334,1310289.89,Medium,0.17414916735273114
659,Product_659,Home & Kitchen,324.73,2.6,936,90,368,835,556,992,392,78,248,87,232,869,781,5528,460.6666666666667,1795107.4400000002,Medium,0.8403160514251408
660,Product_660,Home & Kitchen,287.54,2.8,84,81,383,807,135,714,712,51,317,722,662,254,698,5536,461.3333333333333,1591821.4400000002,Medium,1.3547592271929132
661,Product_661,Home & Kitchen,181.27,3.4,113,323,61,186,854,73,493,897,964,880,451,207,244,5633,469.4166666666667,1021093.91,Medium,0.8750536848269735
662,Product_662,Books,493.33,3.1,737,960,805,719,15,536,199,920,209,76,276,449,477,5641,470.0833333333333,2782874.53,Medium,3.490168260478571
663,Product_663,Health,304.86,4.7,332,113,504,731,332,100,254,780,655,76,228,94,308,4175,347.9166666666667,1272790.5,High,0.8110425195188817
664,Product_664,Books,122.43,3.0,378,768,238,911,194,175,178,225,391,441,170,859,230,4780,398.3333333333333,585215.4,Medium,0.4641514821242737
665,Product_665,Books,55.38,5.0,755,57,194,189,495,426,546,50,856,539,734,838,382,5306,442.1666666666667,293846.28,High,1.721785917277942
666,Product_666,Home & Kitchen,80.67,4.4,655,153,677,387,8,116,593,185,95,244,212,477,154,3301,275.0833333333333,266291.67,High,1.8604389258737688
667,Product_667,Clothing,126.75,1.8,41,876,962,428,827,165,388,33,893,577,281,682,174,6286,523.8333333333334,796750.5,Low,2.36248441941056
668,Product_668,Home & Kitchen,84.54,4.7,935,403,221,857,333,40,397,802,857,777,40,761,847,6335,527.9166666666666,535560.9,High,2.5495245525022643
669,Product_669,Electronics,97.35,1.5,770,627,60,283,332,428,731,741,755,381,121,189,114,4762,396.8333333333333,463580.69999999995,Low,0.27295984456242756
670,Product_670,Clothing,146.12,4.3,959,854,128,863,326,343,157,130,85,981,226,710,389,5192,432.6666666666667,758655.04,High,1.3384182846520838
671,Product_671,Books,90.82,2.5,797,265,989,236,14,423,3,631,414,716,293,483,310,4777,398.0833333333333,433847.13999999996,Medium,21.69725523980321
672,Product_672,Sports,448.9,4.5,105,314,684,193,838,365,166,442,393,569,599,732,992,6287,523.9166666666666,2822234.3,High,0.48385564267794157
673,Product_673,Sports,44.72,4.5,202,714,991,286,613,119,467,837,695,712,266,535,299,6534,544.5,292200.48,High,0.3208415023892534
674,Product_674,Health,264.63,4.2,450,40,155,770,225,608,959,758,632,736,1000,755,17,6655,554.5833333333334,1761112.65,High,0.6672203193339133
675,Product_675,Toys,208.15,4.2,819,104,916,757,424,656,408,431,843,141,540,422,783,6425,535.4166666666666,1337363.75,High,1.0008732721928453
676,Product_676,Health,491.28,2.2,843,900,377,135,789,727,411,703,500,892,758,835,11,7038,586.5,3457628.6399999997,Medium,0.2980374936468011
677,Product_677,Clothing,60.46,1.3,973,889,621,791,407,228,203,496,603,367,827,639,403,6474,539.5,391418.04,Low,0.07834782104243833
678,Product_678,Books,201.94,2.6,266,192,780,782,112,824,193,402,581,83,450,604,812,5815,484.5833333333333,1174281.1,Medium,1.2344513569373732
679,Product_679,Clothing,484.89,1.7,910,400,922,170,996,129,234,322,915,142,448,811,703,6192,516.0,3002438.88,Low,0.8633254469003177
680,Product_680,Clothing,433.43,3.8,210,277,867,158,427,351,717,209,132,351,755,132,231,4607,383.9166666666667,1996812.01,Medium,0.5034069103053098
681,Product_681,Sports,409.45,2.4,563,353,902,200,0,888,149,614,790,544,60,54,954,5508,459.0,2255250.6,Medium,inf
682,Product_682,Home & Kitchen,132.66,4.9,118,748,789,486,265,317,158,328,648,912,501,988,604,6744,562.0,894659.0399999999,High,0.13658178092569334
683,Product_683,Electronics,89.59,3.6,713,936,585,556,490,983,278,371,313,151,146,509,989,6307,525.5833333333334,565044.13,Medium,0.2547720981397703
684,Product_684,Toys,335.98,4.3,377,732,998,961,207,648,815,459,698,157,685,669,729,7758,646.5,2606532.8400000003,High,0.424369705819607
685,Product_685,Books,465.04,1.5,551,579,436,775,621,835,403,132,220,445,944,540,277,6207,517.25,2886503.2800000003,Low,0.12566895054820967
686,Product_686,Clothing,280.6,4.4,540,708,974,582,711,336,892,834,975,652,789,409,352,8214,684.5,2304848.4000000004,High,0.06219306752969638
687,Product_687,Toys,287.95,4.7,771,255,206,503,951,272,677,650,437,957,333,210,998,6449,537.4166666666666,1856989.5499999998,High,0.5880512054126146
688,Product_688,Clothing,143.59,2.9,84,650,387,875,368,116,310,120,45,762,880,665,302,5480,456.6666666666667,786873.2000000001,Medium,1.393152004327975
689,Product_689,Sports,385.9,3.4,454,823,479,370,984,817,67,605,789,302,952,292,540,7020,585.0,2709018.0,Medium,0.9046647784612237
690,Product_690,Electronics,97.59,4.1,667,946,790,102,305,367,462,451,191,623,890,986,469,6582,548.5,642337.38,High,0.28091901340208414
691,Product_691,Sports,165.22,1.7,629,660,886,124,11,93,87,964,519,655,141,733,812,5685,473.75,939275.7,Low,1.7603297271351757
692,Product_692,Toys,215.59,3.0,514,98,837,312,344,167,216,128,378,449,43,114,76,3162,263.5,681695.58,Medium,0.8129240625099758
693,Product_693,Books,256.27,2.6,605,587,983,975,464,953,0,90,787,720,143,948,520,7170,597.5,1837455.9,Medium,inf
694,Product_694,Clothing,124.99,1.6,678,281,339,994,699,714,134,603,690,223,864,669,23,6233,519.4166666666666,779062.6699999999,Low,0.5183185819112697
695,Product_695,Electronics,61.84,2.5,387,882,868,797,665,340,696,574,333,42,332,258,14,5801,483.4166666666667,358733.84,Medium,0.4147416123718688
696,Product_696,Sports,307.26,1.3,912,402,339,457,493,660,350,28,38,263,997,762,675,5464,455.3333333333333,1678868.64,Low,0.7216705347787123
697,Product_697,Toys,147.87,1.1,350,108,203,229,367,913,139,721,292,755,496,121,524,4868,405.6666666666667,719831.16,Low,0.8781323572976801
698,Product_698,Sports,292.71,1.5,296,699,160,657,845,694,617,523,689,2,395,298,346,5925,493.75,1734306.7499999998,Low,17.992282259555516
699,Product_699,Clothing,81.41,4.9,258,198,539,881,936,924,132,332,161,636,54,774,171,5738,478.1666666666667,467130.57999999996,High,1.55806975621858
700,Product_700,Clothing,243.16,3.2,81,302,391,196,419,151,619,296,330,267,306,380,868,4525,377.0833333333333,1100299.0,Medium,0.40615544386397207
701,Product_701,Books,268.63,4.9,937,326,768,884,888,585,177,129,885,595,869,560,326,6992,582.6666666666666,1878260.96,High,0.492854877420334
702,Product_702,Electronics,30.65,2.7,268,153,676,732,790,876,809,292,103,15,422,888,711,6467,538.9166666666666,198213.55,Medium,2.682757931038686
703,Product_703,Home & Kitchen,171.62,2.2,419,551,574,422,170,912,357,172,160,333,416,840,484,5391,449.25,925203.42,Medium,0.38853423154078315
704,Product_704,Sports,71.54,3.0,235,644,533,571,133,273,379,719,798,463,672,500,488,6173,514.4166666666666,441616.42000000004,Medium,0.12103576644228257
705,Product_705,Clothing,36.37,2.8,833,404,69,609,964,553,907,943,634,58,796,296,461,6694,557.8333333333334,243460.77999999997,Medium,1.75004763208466
706,Product_706,Toys,495.03,1.4,311,461,892,170,426,495,870,23,53,176,324,361,377,4628,385.6666666666667,2290998.84,Low,0.5638094777568795
707,Product_707,Sports,164.57,3.6,813,131,404,381,24,723,657,98,939,62,709,588,587,5303,441.9166666666667,872714.71,Medium,4.289426189117139
708,Product_708,Books,405.89,1.9,975,790,607,172,529,100,449,405,33,957,670,462,163,5337,444.75,2166234.9299999997,Low,2.6847535503617554
709,Product_709,Books,131.05,3.5,986,873,674,662,189,556,585,355,241,560,79,437,371,5582,465.1666666666667,731521.1000000001,Medium,0.4695228636076584
710,Product_710,Clothing,342.34,3.6,357,83,590,452,140,81,462,138,966,306,30,126,572,3946,328.8333333333333,1350873.64,Medium,1.8108853014372728
711,Product_711,Clothing,381.31,1.6,213,398,516,349,554,528,989,502,889,245,984,196,999,7149,595.75,2725985.19,Low,0.6593589823130028
712,Product_712,Clothing,299.84,1.2,574,753,827,901,845,72,107,825,112,288,111,220,976,6037,503.0833333333333,1810134.0799999998,Low,0.9925588613932487
713,Product_713,Health,238.43,4.1,49,627,119,951,795,13,121,173,317,797,557,994,423,5887,490.5833333333333,1403637.4100000001,High,1.4569725251834174
714,Product_714,Home & Kitchen,208.86,2.8,127,108,813,633,657,432,16,28,22,954,864,90,756,5373,447.75,1122204.78,Medium,4.940730839335178
715,Product_715,Clothing,177.69,1.2,223,220,689,493,314,156,195,930,557,331,716,410,476,5487,457.25,974985.03,Low,0.46274852700205
716,Product_716,Sports,465.12,5.0,921,903,687,619,443,734,326,495,823,526,563,7,381,6507,542.25,3026535.84,High,4.800910601397503
717,Product_717,Sports,416.16,1.2,279,552,901,3,318,131,317,654,646,849,649,543,154,5717,476.4166666666667,2379186.72,Low,9.61065306327646
718,Product_718,Health,482.69,3.8,408,367,216,92,440,337,808,827,117,254,471,467,256,4652,387.6666666666667,2245473.88,Medium,0.42641581170642184
719,Product_719,Health,66.53,4.9,505,146,55,918,91,403,478,350,984,603,73,319,755,5175,431.25,344292.75,High,2.072324742095874
720,Product_720,Electronics,366.78,2.0,294,111,365,5,178,375,251,553,700,509,552,393,673,4665,388.75,1711028.7,Medium,3.4893744367437254
721,Product_721,Toys,469.48,1.6,796,614,698,287,55,887,502,1000,642,790,478,268,67,6288,524.0,2952090.24,Low,1.1557399840669333
722,Product_722,Clothing,94.71,1.5,277,557,503,617,154,558,998,298,933,717,588,190,343,6456,538.0,611447.76,Low,0.3579662401648306
723,Product_723,Sports,37.92,2.2,438,923,743,145,671,106,118,719,211,605,386,860,276,5763,480.25,218532.96000000002,Medium,0.7581648683216187
724,Product_724,Health,371.85,1.4,107,493,766,782,110,619,673,841,417,736,698,674,672,7481,623.4166666666666,2781809.85,Low,0.44102622827310384
725,Product_725,Sports,289.36,3.8,658,504,924,423,136,264,709,944,112,812,881,60,390,6159,513.25,1782168.24,Medium,1.1447816080980902
726,Product_726,Sports,421.71,1.2,420,474,454,889,231,204,497,191,43,829,563,437,448,5260,438.3333333333333,2218194.6,Low,1.6240180122480652
727,Product_727,Health,74.19,3.0,611,835,103,607,991,78,485,671,127,462,929,263,1000,6551,545.9166666666666,486018.69,Medium,1.295691624933327
728,Product_728,Home & Kitchen,398.66,5.0,429,889,76,456,467,154,44,63,875,198,432,796,258,4708,392.3333333333333,1876891.28,High,1.5109650020861536
729,Product_729,Health,104.81,4.3,375,270,229,740,731,782,313,754,157,270,411,94,306,5057,421.4166666666667,530024.17,High,0.44369234411859715
730,Product_730,Health,86.01,3.5,73,994,913,201,480,987,178,769,784,745,466,552,846,7915,659.5833333333334,680769.15,Medium,0.3996332424745935
731,Product_731,Toys,86.31,2.2,949,420,257,211,67,996,893,663,826,557,598,925,94,6507,542.25,561619.17,Medium,1.0815809532558691
732,Product_732,Health,408.21,3.5,998,896,263,5,813,246,417,214,393,63,620,469,949,5348,445.6666666666667,2183107.08,Medium,15.367396561058841
733,Product_733,Books,334.27,3.1,634,706,330,623,248,530,555,833,866,229,991,660,463,7034,586.1666666666666,2351255.1799999997,Medium,0.3125102043108878
734,Product_734,Health,263.92,2.7,30,366,992,375,993,857,782,165,851,941,908,715,969,8914,742.8333333333334,2352582.8800000004,Medium,0.5539895596416509
735,Product_735,Sports,182.62,1.5,188,279,181,890,322,947,77,542,511,951,736,778,245,6459,538.25,1179542.58,Low,0.9035175618188425
736,Product_736,Clothing,439.21,4.5,364,282,892,446,921,537,325,882,913,248,993,513,732,7684,640.3333333333334,3374889.6399999997,High,0.5349630651384131
737,Product_737,Sports,199.26,2.8,866,39,767,834,903,728,689,231,44,245,992,689,634,6795,566.25,1353971.7,Medium,2.213365513519872
738,Product_738,Toys,409.22,1.8,800,958,549,105,517,153,356,793,107,939,247,936,186,5846,487.1666666666667,2392300.12,Low,1.1545698029026008
739,Product_739,Books,222.37,2.5,451,188,687,650,975,153,415,540,218,586,580,193,773,5958,496.5,1324880.46,Medium,0.6991293021264852
740,Product_740,Health,191.59,2.7,195,163,26,810,791,685,962,194,442,156,119,481,924,5753,479.4166666666667,1102217.27,Medium,3.0108236979112983
741,Product_741,Home & Kitchen,234.03,4.3,156,993,275,400,431,91,514,505,829,734,66,898,784,6520,543.3333333333334,1525875.6,High,1.4315437439173007
742,Product_742,Electronics,154.18,3.9,172,988,651,95,486,432,213,333,314,701,572,335,372,5492,457.6666666666667,846756.56,Medium,0.32304242850778797
743,Product_743,Health,375.07,4.1,847,535,298,387,605,337,853,767,176,984,955,434,571,6902,575.1666666666666,2588733.14,High,0.4515779498506111
744,Product_744,Clothing,253.85,1.0,41,535,956,958,428,479,73,792,227,563,326,195,405,5937,494.75,1507107.45,Low,0.9434147839781388
745,Product_745,Electronics,119.95,2.7,63,3,798,451,268,692,562,303,702,949,919,854,407,6908,575.6666666666666,828614.6,Medium,24.19415410755678
746,Product_746,Home & Kitchen,450.29,2.9,23,834,90,848,708,130,578,832,982,87,702,248,124,6163,513.5833333333334,2775137.27,Medium,1.4204893291408849
747,Product_747,Toys,195.03,1.1,360,289,479,808,536,449,508,436,671,312,469,497,336,5790,482.5,1129223.7,Low,0.09799474669720655
748,Product_748,Toys,274.06,2.0,75,952,572,978,147,992,331,322,905,850,492,211,340,7092,591.0,1943633.52,Medium,0.5349600807083659
749,Product_749,Home & Kitchen,453.7,4.0,560,432,457,900,117,809,92,501,266,65,700,664,562,5565,463.75,2524840.5,High,1.633693208568821
750,Product_750,Sports,314.0,1.5,672,470,450,415,849,786,687,857,869,661,662,669,177,7552,629.3333333333334,2371328.0,Low,0.002186666519789927
